Phone Number,Call Outcome,Agent,Call Number
090086202776,NOT INTERESTED,orange,1892
237490732143,ANSWER MACHINE,orange,1893
900299747424,NOT INTERESTED,black,1894
126579132453,INTERESTED,red,1895
247768548594,CALL BACK LATER,red,1896
736405160753,INTERESTED,orange,1897
751409473400,NOT INTERESTED,orange,1898
989060595035,CALL BACK LATER,green,1899
533762750161,ANSWER MACHINE,orange,1900
561451610591,ANSWER MACHINE,red,1901
637699837567,NOT INTERESTED,black,1902
092029943672,CALL BACK LATER,red,1903
105058501038,INTERESTED,red,1904
552832179250,NOT INTERESTED,black,1905
645538204786,CALL BACK LATER,red,1906
293191471931,NOT INTERESTED,orange,1907
453557603506,CALL BACK LATER,orange,1908
473998259759,INTERESTED,orange,1909
955239973017,ANSWER MACHINE,orange,1910
162306869923,CALL BACK LATER,black,1911
131494180582,INTERESTED,red,1912
403671480096,NOT INTERESTED,orange,1913
468283790072,CALL BACK LATER,orange,1914
656456461750,CALL BACK LATER,orange,1915
691573788828,INTERESTED,orange,1916
607201210303,INTERESTED,orange,1917
046089867056,NOT INTERESTED,orange,1918
237171999311,NOT INTERESTED,green,1919
147940526843,CALL BACK LATER,orange,1920
842025357020,NOT INTERESTED,red,1921
166621880661,CALL BACK LATER,orange,1922
680973037519,INTERESTED,red,1923
307811267114,INTERESTED,orange,1924
283306907429,NOT INTERESTED,orange,1925
495353495954,INTERESTED,orange,1926
565124074070,ANSWER MACHINE,red,1927
258288538560,CALL BACK LATER,green,1928
522313469932,INTERESTED,red,1929
613663231334,CALL BACK LATER,orange,1930
583848516870,CALL BACK LATER,orange,1931
412198680779,INTERESTED,orange,1932
255894001018,INTERESTED,orange,1933
320263056246,CALL BACK LATER,orange,1934
837019294334,INTERESTED,green,1935
248376609319,ANSWER MACHINE,red,1936
480425059761,INTERESTED,red,1937
732599191502,INTERESTED,orange,1938
161685072421,INTERESTED,red,1939
964710838658,NOT INTERESTED,black,1940
870686609579,CALL BACK LATER,red,1941
062744026505,CALL BACK LATER,orange,1942
540730617082,NOT INTERESTED,orange,1943
864784910080,NOT INTERESTED,red,1944
067748426886,ANSWER MACHINE,red,1945
888099051898,ANSWER MACHINE,orange,1946
199075275369,CALL BACK LATER,orange,1947
739855646044,CALL BACK LATER,blue,1948
479990438826,INTERESTED,green,1949
018368022431,INTERESTED,red,1950
744431780564,CALL BACK LATER,orange,1951
609500725047,INTERESTED,orange,1952
698843919084,CALL BACK LATER,orange,1953
517500628667,NOT INTERESTED,orange,1954
277099309565,INTERESTED,orange,1955
066757255145,INTERESTED,orange,1956
498736482722,ANSWER MACHINE,red,1957
187168777700,NOT INTERESTED,orange,1958
612258877827,CALL BACK LATER,orange,1959
866787583210,INTERESTED,blue,1960
237261406412,INTERESTED,red,1961
634773107769,INTERESTED,orange,1962
065035132522,NOT INTERESTED,black,1963
373928012274,INTERESTED,orange,1964
682435741157,INTERESTED,blue,1965
294628451776,INTERESTED,orange,1966
735028936930,INTERESTED,black,1967
485821690596,CALL BACK LATER,orange,1968
600445097904,CALL BACK LATER,orange,1969
190536775737,INTERESTED,orange,1970
001990092541,CALL BACK LATER,red,1971
249310130655,CALL BACK LATER,orange,1972
912308399396,INTERESTED,black,1973
156875966552,CALL BACK LATER,blue,1974
365960905542,CALL BACK LATER,green,1975
041820724191,CALL BACK LATER,red,1976
704693286397,INTERESTED,orange,1977
295875583256,NOT INTERESTED,orange,1978
231143371207,CALL BACK LATER,orange,1979
934806128004,INTERESTED,orange,1980
758799408807,NOT INTERESTED,orange,1981
017388213548,CALL BACK LATER,red,1982
291163984425,CALL BACK LATER,orange,1983
833143930850,CALL BACK LATER,green,1984
592569933942,INTERESTED,black,1985
340178086009,CALL BACK LATER,green,1986
227890499990,ANSWER MACHINE,orange,1987
871142864363,INTERESTED,black,1988
706346118182,INTERESTED,red,1989
223766645437,NOT INTERESTED,black,1990
769819934152,NOT INTERESTED,orange,1991
408877517703,INTERESTED,black,1992
237490732143,INTERESTED,orange,1993
938078389017,CALL BACK LATER,orange,1994
493872429802,DEAD LINE,black,1995
247768548594,NOT INTERESTED,orange,1996
491000095605,ANSWER MACHINE,orange,1997
267069695996,CALL BACK LATER,red,1998
989060595035,INTERESTED,orange,1999
533762750161,NOT INTERESTED,orange,2000
561451610591,NOT INTERESTED,orange,2001
703355628902,ANSWER MACHINE,red,2002
092029943672,NOT INTERESTED,orange,2003
662830857314,CALL BACK LATER,orange,2004
867438380842,ANSWER MACHINE,black,2005
645538204786,CALL BACK LATER,black,2006
151564849463,ANSWER MACHINE,orange,2007
453557603506,INTERESTED,orange,2008
078715165765,INTERESTED,red,2009
955239973017,NOT INTERESTED,orange,2010
162306869923,CALL BACK LATER,red,2011
963409538892,DEAD LINE,black,2012
940509676942,INTERESTED,black,2013
468283790072,NOT INTERESTED,black,2014
656456461750,INTERESTED,orange,2015
068396882970,CALL BACK LATER,green,2016
882003542264,INTERESTED,red,2017
924075304322,INTERESTED,red,2018
072351697358,ANSWER MACHINE,black,2019
147940526843,INTERESTED,red,2020
773521316023,CALL BACK LATER,red,2021
166621880661,CALL BACK LATER,black,2022
651038915886,NOT INTERESTED,red,2023
350527878887,ANSWER MACHINE,red,2024
313875578258,INTERESTED,blue,2025
722230941821,NOT INTERESTED,orange,2026
565124074070,CALL BACK LATER,blue,2027
258288538560,CALL BACK LATER,black,2028
705561120774,DEAD LINE,orange,2029
613663231334,INTERESTED,orange,2030
583848516870,INTERESTED,orange,2031
833655415068,INTERESTED,green,2032
585407786718,CALL BACK LATER,black,2033
320263056246,INTERESTED,orange,2034
192212934355,INTERESTED,red,2035
248376609319,INTERESTED,red,2036
624627316143,ANSWER MACHINE,orange,2037
248302647957,CALL BACK LATER,black,2038
758279410540,INTERESTED,orange,2039
671875064627,INTERESTED,orange,2040
870686609579,INTERESTED,orange,2041
062744026505,INTERESTED,orange,2042
374373575370,NOT INTERESTED,orange,2043
590179525575,NOT INTERESTED,orange,2044
067748426886,NOT INTERESTED,red,2045
888099051898,CALL BACK LATER,orange,2046
199075275369,NOT INTERESTED,orange,2047
739855646044,INTERESTED,orange,2048
477236163516,CALL BACK LATER,green,2049
109894678455,DEAD LINE,orange,2050
744431780564,INTERESTED,orange,2051
442330108023,INTERESTED,black,2052
698843919084,CALL BACK LATER,blue,2053
934413370317,ANSWER MACHINE,red,2054
712938068764,INTERESTED,orange,2055
236415592385,CALL BACK LATER,orange,2056
498736482722,NOT INTERESTED,orange,2057
685648990242,ANSWER MACHINE,black,2058
612258877827,NOT INTERESTED,red,2059
953772273404,NOT INTERESTED,orange,2060
259900261261,CALL BACK LATER,red,2061
478728215669,DEAD LINE,orange,2062
199449418204,ANSWER MACHINE,black,2063
432485288849,ANSWER MACHINE,black,2064
446007444888,CALL BACK LATER,black,2065
183488745758,ANSWER MACHINE,red,2066
237030545058,INTERESTED,orange,2067
485821690596,CALL BACK LATER,black,2068
600445097904,INTERESTED,orange,2069
566400153539,CALL BACK LATER,red,2070
001990092541,NOT INTERESTED,green,2071
249310130655,INTERESTED,red,2072
056339110979,DEAD LINE,red,2073
156875966552,INTERESTED,black,2074
365960905542,CALL BACK LATER,red,2075
041820724191,CALL BACK LATER,orange,2076
822869102124,DEAD LINE,black,2077
506734999327,NOT INTERESTED,orange,2078
231143371207,NOT INTERESTED,orange,2079
281200839285,CALL BACK LATER,green,2080
072688143417,NOT INTERESTED,black,2081
017388213548,CALL BACK LATER,orange,2082
291163984425,CALL BACK LATER,green,2083
833143930850,CALL BACK LATER,red,2084
003391107400,INTERESTED,orange,2085
340178086009,INTERESTED,red,2086
227890499990,NOT INTERESTED,black,2087
355394942098,ANSWER MACHINE,orange,2088
733578256779,INTERESTED,orange,2089
832535304173,INTERESTED,orange,2090
536575735810,INTERESTED,red,2091
593981680906,CALL BACK LATER,orange,2092
710880129384,CALL BACK LATER,red,2093
938078389017,CALL BACK LATER,orange,2094
583089651898,DEAD LINE,red,2095
052344845038,CALL BACK LATER,black,2096
491000095605,NOT INTERESTED,red,2097
267069695996,NOT INTERESTED,black,2098
798477435468,CALL BACK LATER,red,2099
929022642855,INTERESTED,orange,2100
928524706231,INTERESTED,red,2101
703355628902,NOT INTERESTED,orange,2102
372519204140,NOT INTERESTED,black,2103
662830857314,CALL BACK LATER,orange,2104
867438380842,NOT INTERESTED,orange,2105
645538204786,INTERESTED,red,2106
151564849463,INTERESTED,orange,2107
956141954545,CALL BACK LATER,orange,2108
630899533375,INTERESTED,orange,2109
523561631831,ANSWER MACHINE,black,2110
162306869923,INTERESTED,orange,2111
102027217569,ANSWER MACHINE,orange,2112
504286867043,INTERESTED,red,2113
843316814519,NOT INTERESTED,orange,2114
291905564668,NOT INTERESTED,orange,2115
068396882970,CALL BACK LATER,orange,2116
604450938715,NOT INTERESTED,orange,2117
641328834061,INTERESTED,red,2118
072351697358,NOT INTERESTED,orange,2119
909661466569,NOT INTERESTED,orange,2120
773521316023,NOT INTERESTED,orange,2121
166621880661,INTERESTED,black,2122
504146647050,CALL BACK LATER,green,2123
350527878887,NOT INTERESTED,blue,2124
888028438091,CALL BACK LATER,orange,2125
847847263043,NOT INTERESTED,red,2126
565124074070,INTERESTED,red,2127
258288538560,INTERESTED,orange,2128
011032047559,ANSWER MACHINE,black,2129
216438167536,CALL BACK LATER,blue,2130
622725553026,ANSWER MACHINE,orange,2131
741390400714,CALL BACK LATER,red,2132
585407786718,CALL BACK LATER,orange,2133
144871913162,CALL BACK LATER,red,2134
467209838620,NOT INTERESTED,orange,2135
734070218151,ANSWER MACHINE,orange,2136
624627316143,NOT INTERESTED,black,2137
248302647957,NOT INTERESTED,red,2138
292624782772,NOT INTERESTED,green,2139
398850359942,ANSWER MACHINE,red,2140
982344118783,CALL BACK LATER,blue,2141
995447340998,ANSWER MACHINE,orange,2142
731475251387,NOT INTERESTED,red,2143
092262008510,INTERESTED,orange,2144
149484445229,ANSWER MACHINE,red,2145
888099051898,CALL BACK LATER,orange,2146
182021239372,CALL BACK LATER,red,2147
832741221108,NOT INTERESTED,green,2148
477236163516,INTERESTED,orange,2149
611639605489,NOT INTERESTED,red,2150
183518603671,NOT INTERESTED,orange,2151
432454185644,DEAD LINE,red,2152
698843919084,INTERESTED,blue,2153
934413370317,INTERESTED,red,2154
421431359612,CALL BACK LATER,green,2155
236415592385,INTERESTED,orange,2156
349371709424,CALL BACK LATER,black,2157
685648990242,CALL BACK LATER,red,2158
073215425591,CALL BACK LATER,red,2159
122103507106,CALL BACK LATER,black,2160
259900261261,INTERESTED,red,2161
891097847043,NOT INTERESTED,red,2162
199449418204,NOT INTERESTED,orange,2163
432485288849,NOT INTERESTED,red,2164
446007444888,INTERESTED,orange,2165
183488745758,NOT INTERESTED,orange,2166
726088788870,ANSWER MACHINE,black,2167
485821690596,CALL BACK LATER,blue,2168
762588727394,ANSWER MACHINE,black,2169
566400153539,CALL BACK LATER,red,2170
260713900185,CALL BACK LATER,orange,2171
097582226621,NOT INTERESTED,orange,2172
332384222650,CALL BACK LATER,orange,2173
850074421651,DEAD LINE,green,2174
365960905542,INTERESTED,red,2175
041820724191,CALL BACK LATER,green,2176
358346138569,NOT INTERESTED,orange,2177
679029433392,ANSWER MACHINE,blue,2178
905659354337,NOT INTERESTED,black,2179
281200839285,NOT INTERESTED,orange,2180
258181666841,ANSWER MACHINE,red,2181
017388213548,CALL BACK LATER,orange,2182
291163984425,NOT INTERESTED,orange,2183
833143930850,CALL BACK LATER,green,2184
915463441696,CALL BACK LATER,red,2185
695830028324,ANSWER MACHINE,black,2186
917177980713,INTERESTED,red,2187
355394942098,CALL BACK LATER,orange,2188
677719317137,INTERESTED,red,2189
115601341782,CALL BACK LATER,orange,2190
604031400736,DEAD LINE,black,2191
593981680906,CALL BACK LATER,orange,2192
710880129384,CALL BACK LATER,orange,2193
938078389017,NOT INTERESTED,black,2194
885410602517,INTERESTED,orange,2195
052344845038,INTERESTED,orange,2196
033211312032,CALL BACK LATER,orange,2197
007529006720,INTERESTED,black,2198
798477435468,CALL BACK LATER,orange,2199
865791052761,NOT INTERESTED,red,2200
597420303555,NOT INTERESTED,orange,2201
278371399383,CALL BACK LATER,orange,2202
777688854782,CALL BACK LATER,red,2203
662830857314,NOT INTERESTED,red,2204
674183756210,ANSWER MACHINE,orange,2205
308433244575,DEAD LINE,orange,2206
752274540099,ANSWER MACHINE,orange,2207
956141954545,NOT INTERESTED,orange,2208
381335193688,CALL BACK LATER,blue,2209
523561631831,NOT INTERESTED,orange,2210
733453505002,ANSWER MACHINE,red,2211
102027217569,INTERESTED,black,2212
937521423043,CALL BACK LATER,black,2213
583291372914,ANSWER MACHINE,orange,2214
276041006154,ANSWER MACHINE,blue,2215
068396882970,INTERESTED,orange,2216
512922167017,CALL BACK LATER,orange,2217
571362536551,CALL BACK LATER,red,2218
515643650068,CALL BACK LATER,green,2219
767851743797,DEAD LINE,red,2220
510328168122,CALL BACK LATER,blue,2221
839555929479,ANSWER MACHINE,orange,2222
504146647050,CALL BACK LATER,red,2223
402056803207,CALL BACK LATER,orange,2224
888028438091,CALL BACK LATER,green,2225
166758092000,CALL BACK LATER,orange,2226
560378018356,CALL BACK LATER,black,2227
136253632038,CALL BACK LATER,orange,2228
011032047559,CALL BACK LATER,orange,2229
216438167536,CALL BACK LATER,red,2230
622725553026,NOT INTERESTED,black,2231
741390400714,CALL BACK LATER,orange,2232
585407786718,NOT INTERESTED,orange,2233
144871913162,INTERESTED,orange,2234
835499115987,NOT INTERESTED,orange,2235
734070218151,INTERESTED,red,2236
353166929169,ANSWER MACHINE,orange,2237
914310754194,CALL BACK LATER,orange,2238
467478817379,CALL BACK LATER,blue,2239
398850359942,INTERESTED,orange,2240
982344118783,CALL BACK LATER,blue,2241
995447340998,NOT INTERESTED,red,2242
128367635947,DEAD LINE,black,2243
885234876416,DEAD LINE,red,2244
149484445229,NOT INTERESTED,red,2245
888099051898,INTERESTED,orange,2246
182021239372,CALL BACK LATER,orange,2247
035990784414,CALL BACK LATER,orange,2248
529935620615,INTERESTED,red,2249
326889824955,CALL BACK LATER,orange,2250
315989423663,CALL BACK LATER,black,2251
085137230757,INTERESTED,orange,2252
030767060507,INTERESTED,green,2253
864103157432,CALL BACK LATER,orange,2254
421431359612,CALL BACK LATER,black,2255
675377147790,INTERESTED,red,2256
349371709424,CALL BACK LATER,red,2257
685648990242,CALL BACK LATER,black,2258
073215425591,INTERESTED,red,2259
122103507106,INTERESTED,red,2260
399413137616,CALL BACK LATER,red,2261
104273827799,DEAD LINE,orange,2262
432657143412,NOT INTERESTED,orange,2263
817591545326,NOT INTERESTED,red,2264
102392429035,ANSWER MACHINE,black,2265
560292968421,ANSWER MACHINE,red,2266
726088788870,NOT INTERESTED,black,2267
485821690596,CALL BACK LATER,orange,2268
762588727394,NOT INTERESTED,orange,2269
566400153539,NOT INTERESTED,orange,2270
260713900185,CALL BACK LATER,orange,2271
471012462639,ANSWER MACHINE,black,2272
332384222650,CALL BACK LATER,black,2273
512395227546,ANSWER MACHINE,black,2274
434757009020,CALL BACK LATER,red,2275
041820724191,CALL BACK LATER,orange,2276
378584933477,NOT INTERESTED,black,2277
679029433392,NOT INTERESTED,orange,2278
953605503682,NOT INTERESTED,black,2279
390525435521,INTERESTED,green,2280
258181666841,NOT INTERESTED,black,2281
017388213548,INTERESTED,orange,2282
184886837148,CALL BACK LATER,orange,2283
833143930850,CALL BACK LATER,red,2284
915463441696,CALL BACK LATER,orange,2285
695830028324,INTERESTED,orange,2286
137085785228,NOT INTERESTED,red,2287
355394942098,CALL BACK LATER,orange,2288
670187761184,CALL BACK LATER,red,2289
115601341782,INTERESTED,black,2290
016395614781,INTERESTED,red,2291
593981680906,INTERESTED,orange,2292
710880129384,INTERESTED,red,2293
985657898147,NOT INTERESTED,orange,2294
792567204245,NOT INTERESTED,red,2295
145640704055,ANSWER MACHINE,orange,2296
033211312032,INTERESTED,red,2297
197972821371,NOT INTERESTED,orange,2298
798477435468,NOT INTERESTED,black,2299
532155164354,CALL BACK LATER,orange,2300
550282117962,ANSWER MACHINE,red,2301
278371399383,CALL BACK LATER,green,2302
777688854782,INTERESTED,black,2303
477762180115,CALL BACK LATER,orange,2304
674183756210,INTERESTED,black,2305
734920453642,ANSWER MACHINE,orange,2306
752274540099,CALL BACK LATER,red,2307
214357706120,ANSWER MACHINE,orange,2308
381335193688,INTERESTED,red,2309
325879343155,INTERESTED,black,2310
733453505002,NOT INTERESTED,black,2311
258968586240,CALL BACK LATER,orange,2312
937521423043,CALL BACK LATER,orange,2313
583291372914,NOT INTERESTED,black,2314
276041006154,NOT INTERESTED,red,2315
660921462879,CALL BACK LATER,black,2316
512922167017,INTERESTED,red,2317
571362536551,INTERESTED,red,2318
515643650068,INTERESTED,orange,2319
299804827797,CALL BACK LATER,orange,2320
510328168122,NOT INTERESTED,orange,2321
839555929479,CALL BACK LATER,red,2322
504146647050,CALL BACK LATER,black,2323
402056803207,NOT INTERESTED,red,2324
888028438091,INTERESTED,black,2325
166758092000,CALL BACK LATER,red,2326
560378018356,NOT INTERESTED,orange,2327
136253632038,CALL BACK LATER,red,2328
011032047559,INTERESTED,black,2329
216438167536,INTERESTED,orange,2330
811202536290,INTERESTED,red,2331
741390400714,CALL BACK LATER,orange,2332
408339647055,CALL BACK LATER,orange,2333
283363285215,NOT INTERESTED,orange,2334
464906920208,CALL BACK LATER,black,2335
256156675307,NOT INTERESTED,red,2336
353166929169,NOT INTERESTED,black,2337
914310754194,CALL BACK LATER,red,2338
